FundManagerID,Funmager,DegreeID,Degree,UniversityID,University,Major,MajorChara
30563092,陈宇庭,2,硕士研究生,,N/A,理学,1
30607486,张笑天,2,硕士研究生,,N/A,理学,1
30646920,卢少强,2,硕士研究生,,N/A,N/A,
30646921,陈硕,2,硕士研究生,,N/A,N/A,
30646922,程泉璋,3,本科,,N/A,N/A,
3E+19,俞科进,2,硕士研究生,10143735,南开大学,经济学,5
30382536,周寒颖,2,硕士研究生,,N/A,工商管理,3
3E+19,张靖,2,硕士研究生,,N/A,经济学,5
3E+19,封晴,3,本科,10149380,中南财经政法大学,投资学,5
3E+19,封晴,3,本科,10143953,华中科技大学,英语,7
3E+19,封晴,2,硕士研究生,10229546,中山大学,地产经营与管理,6
30606613,邵文婷,3,本科,10128393,西南财经大学,数学,1
30606613,邵文婷,3,本科,10128393,西南财经大学,经济学,5
30606613,邵文婷,2,硕士研究生,10229162,英国诺丁汉大学,金融与投资,5
3E+19,高松,1,博士研究生,,N/A,理学,1
30600136,康钊,2,硕士研究生,,N/A,N/A,
30647164,唐博,2,硕士研究生,,N/A,金融,5
30647156,王宇恒,2,硕士研究生,,N/A,N/A,
3E+19,朱坤,2,硕士研究生,,N/A,理学,1
30594142,郭玮羚,2,硕士研究生,10226888,对外经济贸易大学,金融,5
30432626,何文忠,1,博士研究生,,N/A,金融学,5
30415416,李宪,2,硕士研究生,,N/A,"金融学,经济学",5
30433361,顾凡丁,2,硕士研究生,,N/A,计量金融学,5
30647166,骆霖苇,2,硕士研究生,,N/A,N/A,
3E+19,江峰,1,博士研究生,,N/A,管理学,6
3E+19,王超,2,硕士研究生,10143878,厦门大学,金融工程,5
30433361,顾凡丁,2,硕士研究生,,N/A,金融工程,5
3E+19,陈岚,2,硕士研究生,,N/A,经济学,5
30632082,于博,2,硕士研究生,,N/A,理学,1
3E+19,侯春燕,2,硕士研究生,10143850,北京大学,经济学,5
30647315,蔡霖,2,硕士研究生,,N/A,N/A,
30647319,刘俣豪,2,硕士研究生,,N/A,N/A,
30647321,陈永,2,硕士研究生,,N/A,N/A,
3E+19,张标,1,博士研究生,,N/A,金融学,5
30342438,赵大震,2,硕士研究生,10233376,美国加利福尼亚大学洛杉矶分校,金融工程,5
30647533,王宪彪,2,硕士研究生,10143861,上海财经大学,国际商务,3
3E+19,孙磊,1,博士研究生,10143861,上海财经大学,金融学,5
30574118,方锐,2,硕士研究生,10143850,北京大学,经济学,5
30609484,王侃,3,本科,10229493,浙江财经学院,会计学,4
30647707,郭灿,2,硕士研究生,10143735,南开大学,精算学,5
30557499,陈顾君,2,硕士研究生,10357438,伊利诺伊大学香槟分校,金融工程,5
30563394,毛时超,2,硕士研究生,10229546,中山大学,概率论与数理统计,1
30647902,雷敏,2,硕士研究生,,N/A,N/A,
30647903,曾薏桐,2,硕士研究生,10123973,中国人民大学,工商管理,3
30630942,曹建文,2,硕士研究生,,N/A,管理学,6
30378607,方抗,2,硕士研究生,,N/A,经济学,5
30253257,王丽媛,2,硕士研究生,,N/A,经济学,5
30607487,樊力谨,2,硕士研究生,,N/A,理学,1
30600263,李阳,2,硕士研究生,,N/A,工程,1
30647971,康研,1,博士研究生,10505619,马里兰大学帕克分校,N/A,
3E+19,包丽华,2,硕士研究生,10226744,南京航空航天大学,N/A,
30647962,鲁亚运,2,硕士研究生,,N/A,N/A,
30382538,周户,2,硕士研究生,10143735,南开大学,经济学,5
30648071,张文佳,2,硕士研究生,,N/A,N/A,
30648220,刘潇,2,硕士研究生,,N/A,N/A,
30248047,潘天奇,3,本科,10229339,四川大学,化学,1
30248047,潘天奇,2,硕士研究生,10241645,美国匹兹堡大学,化学,1
30248047,潘天奇,2,硕士研究生,10241645,美国匹兹堡大学,工商管理,3
30648219,单柏霖,2,硕士研究生,10143851,清华大学,集成电路工程学,1
3E+19,王东旋,3,本科,10229548,中央财经大学,理学,1
3E+19,王东旋,1,博士研究生,10229548,中央财经大学,经济学,5
3E+19,王东旋,2,硕士研究生,10143850,北京大学,金融学,5
30609232,刘炜,2,硕士研究生,10389337,伦敦商学院,金融学,5
30248047,潘天奇,3,本科,10229339,四川大学,理学,1
30248047,潘天奇,2,硕士研究生,10241645,美国匹兹堡大学,理学,1
30248047,潘天奇,4,MBA/EMBA,10484279,卡茨商学院,金融MBA,2
30648278,梁贤超,3,本科,10229339,四川大学,化学,1
30648278,梁贤超,2,硕士研究生,10241645,美国匹兹堡大学,"工商管理,化学",3
30648265,李禹成,2,硕士研究生,,N/A,N/A,
30648277,朱霞,2,硕士研究生,10226510,同济大学,交通运输规划与管理,7
30648263,朱芳草,2,硕士研究生,,N/A,N/A,
30360770,唐薇,2,硕士研究生,,N/A,N/A,
30648276,唐耀祥,2,硕士研究生,10143874,西北农林科技大学,会计学,4
30648118,陈双双,2,硕士研究生,,N/A,经济学,5
30412018,蒋华安,2,硕士研究生,,N/A,经济学,5
30648404,李荣兴,2,硕士研究生,10143850,北京大学,计算机,1
3E+19,乔培涛,3,本科,10143851,清华大学,物理学,1
3E+19,乔培涛,2,硕士研究生,10143851,清华大学,物理学,1
30601327,刘玉江,2,硕士研究生,,N/A,国际商务,3
3E+19,张晓峰,2,硕士研究生,,N/A,理学,1
30630941,侯丹琳,1,博士研究生,,N/A,N/A,
30630941,侯丹琳,2,硕士研究生,,N/A,N/A,
30404723,田宏伟,1,博士研究生,10229379,天津大学,工学,1
30244192,宫衍海,2,硕士研究生,,N/A,会计学,4
30648581,吕瑞君,2,硕士研究生,,N/A,N/A,
30648582,王兆祥,2,硕士研究生,,N/A,N/A,
30648583,陈异,2,硕士研究生,,N/A,N/A,
30648584,杨亦然,2,硕士研究生,,N/A,经济学,5
30648592,黄浩,2,硕士研究生,10128393,西南财经大学,N/A,
30648467,朱慧琳,2,硕士研究生,10385922,悉尼大学,金融学,5
30648406,梁梓颖,2,硕士研究生,,N/A,理学,1
30648407,于智翔,1,博士研究生,10241663,英国杜伦大学,金融学,5
30648686,唐正东,2,硕士研究生,10149414,复旦大学,经济学,5
30573020,郑宇光,2,硕士研究生,10226507,上海交通大学,工商管理,3
30648771,朱红,2,硕士研究生,10224597,华东理工大学,金融学,5
30577841,黄昊,2,硕士研究生,10226536,上海社会科学院,产业经济学,5
30601294,李洋,2,硕士研究生,10226507,上海交通大学,动力工程及工程热物理,1
3E+19,沈楠,2,硕士研究生,10149414,复旦大学,经济学,5
3E+19,郭志红,2,硕士研究生,,N/A,经济学,5
30648936,叶青,2,硕士研究生,,N/A,N/A,
30648935,郑少波,2,硕士研究生,10229339,四川大学,金融学,5
30648934,黄晓宾,2,硕士研究生,,N/A,经济学,5
3E+19,张烨,2,硕士研究生,10226507,上海交通大学,经济学,5
30571446,孙连玉,2,硕士研究生,10143850,北京大学,N/A,
30606386,梁仲平,2,硕士研究生,,N/A,金融学,5
30649224,刘一璠,3,本科,,N/A,工学,1
30649219,周宁,2,硕士研究生,,N/A,理学,1
3E+19,张博,1,博士研究生,10224603,北京邮电大学,电磁场与微波技术,1
30649149,李冠頔,2,硕士研究生,10143735,南开大学,金融学,5
30649222,臧钊,2,硕士研究生,,N/A,会计,4
30649155,葛佳,2,硕士研究生,,N/A,N/A,
30649260,蓝淑巍,3,本科,10229494,浙江大学,数学与应用数学,1
30649260,蓝淑巍,2,硕士研究生,10226507,上海交通大学,统计学,1
30257436,柯海东,2,硕士研究生,10229546,中山大学,财务与投资管理,4
30649406,李宛霖,2,硕士研究生,,N/A,N/A,
30262037,徐留明,2,硕士研究生,,N/A,理学,1
30410560,赵宇烨,2,硕士研究生,10143851,清华大学,金融学,5
30436210,季伟杰,1,博士研究生,,N/A,"经济学,金融学",5
30632528,叶峰,2,硕士研究生,,N/A,理学,1
3E+19,杨世进,2,硕士研究生,,N/A,药剂学,7
30582716,丁凯琳,2,硕士研究生,,N/A,金融数学,5
3E+19,季文华,2,硕士研究生,,N/A,理学,1
30595582,郑少亮,2,硕士研究生,10143850,北京大学,N/A,
30649578,陈延庆,2,硕士研究生,10385464,纽约大学,应用数学,1
30649580,Julian Wong,3,本科,10238976,香港大学,金融,5
30649580,Julian Wong,3,本科,10238976,香港大学,信息系统,7
3E+19,杨志勇,3,本科,10226510,同济大学,工学,1
3E+19,季宇,2,硕士研究生,,N/A,N/A,
3E+19,张乃禄,3,本科,10143851,清华大学,汽车工程,7
3E+19,张乃禄,2,硕士研究生,10149414,复旦大学,国际金融,5
30611842,余聪,2,硕士研究生,,N/A,经济学,5
30649661,朱子君,2,硕士研究生,,N/A,N/A,
30649660,莫敬敏,2,硕士研究生,,N/A,N/A,
30649663,程逸飞,2,硕士研究生,10123973,中国人民大学,金融学,5
3E+19,吴西燕,2,硕士研究生,10143861,上海财经大学,经济学,5
3E+19,施纵舟,2,硕士研究生,10143851,清华大学,经济,5
3E+19,施纵舟,3,本科,10143861,上海财经大学,经济,5
3E+19,李煜,1,博士研究生,10143936,南京理工大学,工学,1
30649781,喻银尤,2,硕士研究生,,N/A,N/A,
30649782,施文琪,2,硕士研究生,,N/A,N/A,
30649780,沈致远,2,硕士研究生,,N/A,N/A,
30649779,石础,1,博士研究生,10226507,上海交通大学,船舶海洋工程,7
30648278,梁贤超,2,硕士研究生,10233415,英国兰卡斯特大学,金融学,5
30649664,郑宁,2,硕士研究生,,N/A,金融,5
30649870,邓心怡,2,硕士研究生,,N/A,N/A,
30247842,杨欢,2,硕士研究生,,N/A,N/A,
30649869,孙然晔,1,博士研究生,,N/A,N/A,
30649866,刘洋,1,博士研究生,10238973,香港中文大学,N/A,
30649892,刘少军,2,硕士研究生,,N/A,金融学,5
30602568,张胤,3,本科,10149414,复旦大学,材料化学,1
30573965,孟杰,1,博士研究生,10143850,北京大学,理学,1
30649928,张冰灵,3,本科,10149378,东南大学,金融学,5
30649928,张冰灵,2,硕士研究生,10143861,上海财经大学,金融信息工程,5
30649922,易千,1,博士研究生,,N/A,财政学,5
3E+19,郑可成,2,硕士研究生,10143878,厦门大学,金融,5
30573836,闫鑫,2,硕士研究生,,N/A,工程,1
30649984,丁小丹,2,硕士研究生,,N/A,N/A,
30649982,卢烨彬,2,硕士研究生,10226507,上海交通大学,工商管理,3
30639832,朱喆丰,2,硕士研究生,,N/A,理学,1
30649983,陈亚琼,2,硕士研究生,,N/A,N/A,
30287281,童兰,2,硕士研究生,,N/A,经济学,5
30430361,邵强,2,硕士研究生,10386336,英国伯明翰大学,国际会计与金融,7
30582678,钱鑫,2,硕士研究生,,N/A,经济学,5
3E+19,张凯頔,2,硕士研究生,,N/A,经济学,5
30650079,李悦,1,博士研究生,,N/A,哲学,7
3E+19,王立,2,硕士研究生,10149380,中南财经大学,经济学,5
3E+19,郝黎黎,2,硕士研究生,,N/A,经济学,5
3E+19,闫梦璇,2,硕士研究生,10143861,上海财经大学,财经新闻专业,7
3E+19,闫梦璇,3,本科,10228681,安徽师范大学,新闻学,7
30294882,高燕芸,2,硕士研究生,10226507,上海交通大学,工商管理,3
30650074,周慕华,3,本科,10149380,中南财经政法大学,金融学,5
30649921,周雅雯,2,硕士研究生,,N/A,金融,5
30404446,林龙军,2,硕士研究生,,N/A,经济学,5
30431202,殷磊,2,硕士研究生,,N/A,管理学,6
30650174,郭琳,2,硕士研究生,,N/A,理学,1
30561772,马丁,1,博士研究生,,N/A,N/A,
30650475,周建胜,2,硕士研究生,10226507,上海交通大学,微电子学与固体电子学,1
3E+19,田瑶,2,硕士研究生,,N/A,金融学,5
30258307,范杨,2,硕士研究生,10143850,北京大学,西方经济学,5
30553373,陈舒薇,2,硕士研究生,10226507,上海交通大学,金融,5
30553373,陈舒薇,4,MBA/EMBA,10228777,宾夕法尼亚大学,MBA,2
30553373,陈舒薇,3,本科,10226507,上海交通大学,N/A,
30650652,叶力舟,2,硕士研究生,,N/A,N/A,
30615404,张志成,2,硕士研究生,10143850,北京大学,金融信息服务专业,5
3E+19,彭欣杨,2,硕士研究生,,N/A,理学,1
30650634,晏阳,2,硕士研究生,10108675,哥伦比亚大学,统计学,1
30412496,樊勇,2,硕士研究生,10128393,西南财经大学,金融工程,5
30650666,金泽宇,1,博士研究生,,N/A,N/A,
30413678,谢昌旭,2,硕士研究生,10149414,复旦大学,经济学,5
30650483,吴一静,2,硕士研究生,,N/A,经济学,5
30650337,周永冠,2,硕士研究生,10143851,清华大学,工学,1
30650337,周永冠,2,硕士研究生,10357438,伊利诺伊大学,理学,1
30612811,杨穆彬,2,硕士研究生,,N/A,金融,5
30375160,管嘉琪,2,硕士研究生,,N/A,应用统计,1
30650843,陈思,2,硕士研究生,10149414,复旦大学,国际贸易学,5
30651001,吴冰燕,2,硕士研究生,,N/A,N/A,
3E+19,姚宏福,3,本科,,N/A,N/A,
30651144,刘晨,2,硕士研究生,10389412,英国南安普顿大学,管理学,6
30651008,舒世茂,2,硕士研究生,,N/A,N/A,
30651258,黄意球,1,博士研究生,10229531,中国科学院,N/A,
30651224,唐棠,1,博士研究生,,N/A,N/A,
30651221,唐灵儿,2,硕士研究生,,N/A,N/A,
30651285,吕文弢,2,硕士研究生,10233369,乔治华盛顿大学,金融,5
3E+19,曹思,2,硕士研究生,,N/A,经济学,5
30606132,孙文,2,硕士研究生,10226888,对外经济贸易大学,金融学,5
30651293,张超,1,博士研究生,10149414,复旦大学,财务学,4
30410759,潘巍,2,硕士研究生,10108675,哥伦比亚大学,运筹学,1
30410759,潘巍,2,硕士研究生,,N/A,理学,1
30382311,张明凯,2,硕士研究生,,N/A,经济学,5
30651355,石雨萌,2,硕士研究生,,N/A,信息技术,1
3E+19,马强,2,硕士研究生,10143850,北京大学,理学,1
30381245,裴禹翔,2,硕士研究生,10226868,中南大学,金融学,5
3E+19,胡振仓,2,硕士研究生,,N/A,经济学,5
30651716,杨秋鹏,2,硕士研究生,,N/A,N/A,
30651684,王柄方,2,硕士研究生,,N/A,N/A,
30651703,王海畅,2,硕士研究生,,N/A,N/A,
30651712,王雪瑞,2,硕士研究生,10143735,南开大学,金融,5
30266565,赵森,2,硕士研究生,,N/A,N/A,
30651739,邹江渝,2,硕士研究生,10229041,英国剑桥大学,管理学,6
3E+19,郝征,2,硕士研究生,,N/A,N/A,
30422542,陈皓,2,硕士研究生,10143851,清华大学,机械工程,1
3E+19,尚琼,2,硕士研究生,10143850,北京大学,经济学,5
30615546,鲁速,2,硕士研究生,10385608,鹿特丹伊拉斯姆斯大学,理学,1
3E+19,叶敏,2,硕士研究生,,N/A,N/A,
30652804,孟晓婧,2,硕士研究生,104432,中国人民银行,N/A,
30382548,张亦博,3,本科,10143855,辽宁大学,管理学,6
30652762,张卫卫,2,硕士研究生,,N/A,N/A,
30615404,张志成,3,本科,10143850,北京大学,数学与应用数学,1
30615404,张志成,3,本科,10143850,北京大学,经济学,5
30652700,曾万平,1,博士研究生,10143733,财政部财政科学研究所,经济学,5
3E+19,李公民,2,硕士研究生,10226737,南京大学,经济学,5
30652805,李楠,2,硕士研究生,10143735,南开大学,金融学,5
30652806,温泉,3,本科,10143850,北京大学,物理学,1
30652806,温泉,3,本科,10143850,北京大学,经济学,5
30652806,温泉,2,硕士研究生,10143850,北京大学,金融学,5
30652724,黄小虎,1,博士研究生,10242727,香港城市大学,N/A,
3E+19,刘思,3,本科,10229548,中央财经大学,金融学,5
3E+19,刘思,2,硕士研究生,10238976,香港大学,经济学,5
3E+19,吴尚伟,2,硕士研究生,10229146,新加坡南洋理工大学,金融学,5
3E+19,金梦,3,本科,,N/A,心理学,7
30617673,林炎滨,2,硕士研究生,,N/A,管理学,6
3E+19,金梦,3,本科,,N/A,数学与应用数学,1
30653137,刘东勃,2,硕士研究生,,N/A,N/A,
30438283,刘慧影,3,本科,,N/A,N/A,
30389114,吴刚,2,硕士研究生,10238973,香港中文大学,哲学,7
30410219,赵超,2,硕士研究生,10143869,武汉大学,管理学,6
30653136,陶永超,2,硕士研究生,10108695,杜克大学,量化金融经济学,5
30653132,高丰臣,2,硕士研究生,,N/A,N/A,
3E+19,韩聪,1,博士研究生,10143861,上海财经大学,经济学,5
3E+19,夏小文,1,博士研究生,,N/A,经济学,5
3E+19,张昂,2,硕士研究生,10242727,香港城市大学,经济学,5
30653303,苏莹,2,硕士研究生,10226888,对外经济贸易大学,国民经济学,5
30382891,龙悦芳,2,硕士研究生,,N/A,"金融学,经济学",5
30653403,严撼,3,本科,10143878,厦门大学,数学,1
30653403,严撼,2,硕士研究生,10226536,上海社科院,经济学,5
3E+19,刘赞,2,硕士研究生,10385501,美国纽约州立大学,理学,1
30653396,廖裕舟,2,硕士研究生,,N/A,N/A,
30653401,周冲,2,硕士研究生,10143850,北京大学,经济学,5
30653398,孔令烨,2,硕士研究生,10229098,英国伦敦大学,金融风险管理,5
30653400,徐帅宇,2,硕士研究生,10241649,美国密歇根大学,量化金融与风险管理,5
30653402,蓝烨,2,硕士研究生,10143878,厦门大学,金融学,5
3E+19,李可颖,2,硕士研究生,10143735,南开大学,法学,7
3E+19,杨飞,2,硕士研究生,,N/A,经济学,5
30653399,雷文渊,3,本科,10149414,复旦大学,数学,1
30653399,雷文渊,2,硕士研究生,10149414,复旦大学,金融,5
30551977,王博,2,硕士研究生,,N/A,工学,1
3E+19,邹卫,2,硕士研究生,,N/A,经济学,5
30653624,任宁钦,2,硕士研究生,,N/A,N/A,
30653632,吕静杰,3,本科,,N/A,经济学,5
3E+19,李耀光,2,硕士研究生,,N/A,经济学,5
30376850,牛致远,1,博士研究生,10371368,美国俄亥俄州立大学,材料科学与工程,1
30653622,皮姗姗,3,本科,,N/A,N/A,
3E+19,罗黎军,2,硕士研究生,10149414,复旦大学,世界经济学,5
30653623,裴颖,2,硕士研究生,,N/A,N/A,
30653630,陈涛,2,硕士研究生,,N/A,工学,1
30431646,郑中华,1,博士研究生,10229548,中央财经大学,经济学,5
3E+19,陆琦,2,硕士研究生,,N/A,工学,1
3E+19,陆琦,3,本科,,N/A,理学,1
3E+19,马柯,2,硕士研究生,10143878,厦门大学,金融学,5
30637402,林汉耀,2,硕士研究生,10229546,中山大学,财政学,5
3E+19,和玮,2,硕士研究生,10143851,清华大学,"工程,工学",1
30352675,宋易潞,2,硕士研究生,,N/A,N/A,
30381784,曲径,2,硕士研究生,10241643,卡内基梅隆大学,计算金融,5
30653999,李博闻,2,硕士研究生,,N/A,N/A,
30653763,李澄清,2,硕士研究生,10143851,清华大学,工学,1
30382402,杨爱斌,2,硕士研究生,10149414,复旦大学,经济学,5
30654222,俞瑾,1,博士研究生,10228777,美国宾夕法尼亚大学,物理学,1
30654262,孟令上,2,硕士研究生,,N/A,N/A,
30653549,杨志栋,2,硕士研究生,,N/A,金融,5
30654254,罗水星,1,博士研究生,10143861,上海财经大学,N/A,
30650073,胡光耀,1,博士研究生,,N/A,经济学,5
3E+19,范义,2,硕士研究生,,N/A,N/A,
30654263,阮航,2,硕士研究生,,N/A,N/A,
30654362,郑天行,2,硕士研究生,,N/A,理学,1
3E+19,袁中圆,2,硕士研究生,,N/A,N/A,
