behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00016744,U002999,P000808,浏览,2025-12-26 19:41:35.795243,388
B00016745,U002683,P000157,点击,2026-01-10 03:51:35.795243,235
B00016746,U003734,P001032,加购,2026-02-12 17:25:35.795243,0
B00016747,U000752,P000459,点击,2025-12-05 04:09:35.795243,398
B00016748,U001337,P001296,点击,2026-01-16 02:13:35.795243,410
B00016749,U001302,P001915,点击,2026-02-12 19:15:35.795243,112
B00016750,U004418,P000417,收藏,2026-01-30 20:16:35.795243,0
B00016751,U001961,P000320,浏览,2025-12-06 20:01:35.795243,155
B00016752,U004651,P001279,浏览,2025-12-24 21:10:35.795243,90
B00016753,U003106,P001675,收藏,2026-03-05 00:41:35.795243,0
B00016754,U004210,P001181,浏览,2026-02-17 07:52:35.795243,122
B00016755,U000002,P001329,加购,2026-02-16 02:56:35.796253,0
B00016756,U000750,P001133,浏览,2026-02-12 00:00:35.796253,145
B00016757,U003080,P000088,加购,2026-01-25 17:56:35.796253,0
B00016758,U002849,P000706,点击,2025-12-24 09:25:35.796253,226
B00016759,U003602,P000005,收藏,2026-01-22 04:49:35.796253,0
B00016760,U004669,P000728,加购,2026-02-03 13:01:35.796253,0
B00016761,U004179,P001461,点击,2026-02-11 23:42:35.796253,478
B00016762,U001034,P001580,收藏,2026-01-15 16:03:35.796253,0
B00016763,U000434,P001263,浏览,2025-12-21 01:46:35.796253,161
B00016764,U000618,P001159,浏览,2025-12-26 06:57:35.796253,519
B00016765,U000790,P000991,浏览,2025-12-12 13:59:35.796253,97
B00016766,U003623,P000512,浏览,2026-01-23 11:00:35.796253,276
B00016767,U002918,P000582,点击,2026-02-22 20:59:35.796253,540
B00016768,U004417,P000837,点击,2026-02-14 23:24:35.796253,53
B00016769,U000798,P000591,浏览,2026-02-03 11:15:35.796253,163
B00016770,U001779,P000411,点击,2025-12-28 06:16:35.796253,173
B00016771,U002927,P001635,收藏,2026-01-06 17:41:35.796253,0
B00016772,U003758,P000566,浏览,2025-12-30 02:24:35.796253,530
B00016773,U003241,P001225,收藏,2026-01-31 09:57:35.796253,0
B00016774,U000652,P000382,浏览,2026-02-06 02:05:35.796253,206
B00016775,U001297,P000791,浏览,2025-12-18 18:42:35.796253,349
B00016776,U002754,P001210,收藏,2026-01-09 19:56:35.796253,0
B00016777,U004465,P001681,收藏,2025-12-19 22:16:35.796253,0
B00016778,U000472,P001653,浏览,2026-01-23 05:07:35.796253,530
B00016779,U004852,P001623,浏览,2026-01-18 16:37:35.796253,480
B00016780,U001319,P001326,加购,2025-12-06 02:29:35.796253,0
B00016781,U004975,P000615,加购,2025-12-20 09:33:35.796253,0
B00016782,U000984,P001327,点击,2026-01-29 23:01:35.796253,275
B00016783,U004744,P001501,收藏,2025-12-19 00:50:35.796253,0
B00016784,U002651,P000315,浏览,2026-02-26 00:44:35.796253,470
B00016785,U003610,P001639,浏览,2025-12-17 13:34:35.796253,309
B00016786,U001612,P001453,加购,2026-01-10 08:02:35.796253,0
B00016787,U002595,P000366,点击,2026-01-23 01:56:35.796253,279
B00016788,U000207,P001086,浏览,2026-02-13 02:36:35.796253,130
B00016789,U004885,P000822,点击,2026-02-10 08:00:35.796253,135
B00016790,U003237,P000125,点击,2025-12-30 02:55:35.796253,301
B00016791,U000124,P000971,浏览,2025-12-07 19:21:35.796253,21
B00016792,U004369,P001394,收藏,2026-01-22 13:39:35.796253,0
B00016793,U000474,P000653,浏览,2025-12-26 19:47:35.796253,291
B00016794,U000354,P001292,浏览,2026-02-24 04:59:35.796253,257
B00016795,U002145,P001538,浏览,2026-02-18 06:58:35.796253,549
B00016796,U000537,P000042,点击,2026-02-13 06:21:35.796253,270
B00016797,U001085,P001206,收藏,2026-01-21 06:19:35.796253,0
B00016798,U001118,P001035,点击,2025-12-26 23:08:35.796253,196
B00016799,U003028,P000240,浏览,2026-01-30 04:22:35.796253,545
B00016800,U000962,P000369,浏览,2026-02-28 21:02:35.796253,532
B00016801,U000758,P001614,浏览,2026-02-11 09:27:35.796253,245
B00016802,U002937,P000406,浏览,2025-12-25 06:13:35.796253,250
B00016803,U001789,P000213,点击,2026-01-19 23:04:35.796253,362
B00016804,U001320,P000109,点击,2026-03-03 06:56:35.796253,84
B00016805,U000682,P000177,浏览,2026-02-10 21:45:35.796253,87
B00016806,U000852,P000037,浏览,2026-02-26 04:58:35.796253,365
B00016807,U003910,P001828,浏览,2025-12-11 22:16:35.796253,560
B00016808,U000750,P000985,浏览,2026-01-06 22:33:35.796253,180
B00016809,U004266,P001713,浏览,2025-12-23 07:20:35.796253,491
B00016810,U000863,P000570,浏览,2026-02-07 00:56:35.796253,13
B00016811,U002347,P001283,浏览,2026-01-23 08:18:35.796253,165
B00016812,U000708,P000962,点击,2025-12-08 17:56:35.796253,266
B00016813,U003968,P000987,点击,2025-12-17 18:17:35.796253,375
B00016814,U004953,P000161,浏览,2026-01-19 23:50:35.796253,174
B00016815,U002716,P000914,浏览,2026-01-17 02:12:35.796253,539
B00016816,U000920,P001968,点击,2025-12-31 21:54:35.796253,382
B00016817,U002857,P000075,浏览,2025-12-07 05:21:35.796253,582
B00016818,U001341,P001223,浏览,2026-01-10 02:52:35.796253,184
B00016819,U001675,P000037,浏览,2026-03-04 22:32:35.796253,230
B00016820,U000264,P001714,浏览,2026-01-20 23:57:35.796253,301
B00016821,U003733,P000548,浏览,2025-12-24 19:30:35.796253,294
B00016822,U000480,P001819,浏览,2026-02-06 09:44:35.796253,435
B00016823,U002854,P001942,点击,2026-02-14 13:53:35.796253,239
B00016824,U001120,P001311,浏览,2026-02-10 12:59:35.796253,223
B00016825,U001418,P001448,浏览,2025-12-13 01:20:35.796253,180
B00016826,U004620,P000438,浏览,2026-01-03 01:36:35.796253,98
B00016827,U003427,P001856,浏览,2026-03-05 17:40:35.796253,81
B00016828,U000402,P000710,浏览,2026-01-20 19:02:35.796253,81
B00016829,U001495,P001782,加购,2025-12-07 21:13:35.796253,0
B00016830,U002700,P001397,点击,2025-12-12 07:41:35.796253,264
B00016831,U003851,P001845,加购,2026-02-16 12:54:35.796253,0
B00016832,U003938,P001846,浏览,2026-01-30 09:35:35.796253,497
B00016833,U004629,P000950,加购,2025-12-16 10:47:35.796253,0
B00016834,U003759,P000225,点击,2026-01-04 00:07:35.796253,38
B00016835,U003149,P001991,浏览,2026-02-13 13:04:35.796253,74
B00016836,U000710,P001926,收藏,2026-01-03 07:20:35.796253,0
B00016837,U003427,P000832,点击,2026-01-06 10:23:35.796253,77
B00016838,U001940,P000694,浏览,2026-02-27 01:04:35.796253,511
B00016839,U000980,P001601,点击,2026-02-06 12:10:35.796253,156
B00016840,U000425,P001639,点击,2026-02-17 01:04:35.796253,248
B00016841,U004180,P000430,浏览,2025-12-18 21:59:35.796253,587
B00016842,U000792,P000170,点击,2026-02-21 01:35:35.796253,396
B00016843,U004753,P001394,浏览,2026-02-28 23:54:35.796253,233
B00016844,U002949,P000624,浏览,2026-01-11 15:21:35.796253,92
B00016845,U004153,P001772,浏览,2025-12-13 08:19:35.796253,22
B00016846,U001636,P000093,点击,2025-12-15 01:33:35.796253,113
B00016847,U003784,P001611,加购,2025-12-31 21:46:35.796253,0
B00016848,U000969,P001500,点击,2026-01-31 18:36:35.796253,48
B00016849,U004497,P000824,加购,2025-12-09 18:28:35.796253,0
B00016850,U000952,P001960,浏览,2026-02-09 22:18:35.796253,474
B00016851,U000522,P000015,浏览,2025-12-23 06:42:35.796253,449
B00016852,U001975,P000286,点击,2026-01-20 08:23:35.796253,161
B00016853,U001883,P001047,点击,2026-02-06 09:03:35.796253,245
B00016854,U004613,P000780,浏览,2025-12-12 16:39:35.796253,508
B00016855,U004545,P000503,浏览,2025-12-31 07:14:35.796253,522
B00016856,U003132,P000604,浏览,2026-01-20 08:15:35.796253,388
B00016857,U003152,P000863,点击,2026-01-19 11:30:35.796253,359
B00016858,U004096,P001694,浏览,2026-01-22 06:12:35.796253,441
B00016859,U002654,P000123,浏览,2025-12-24 12:14:35.796253,477
B00016860,U002475,P000615,点击,2025-12-26 11:37:35.796253,117
B00016861,U003625,P001296,浏览,2026-01-10 10:21:35.796253,180
B00016862,U000522,P001182,加购,2025-12-31 07:05:35.796253,0
B00016863,U004322,P000580,点击,2026-02-12 01:13:35.796253,227
B00016864,U004197,P001313,点击,2026-01-25 06:08:35.796253,52
B00016865,U004652,P000441,点击,2026-02-19 15:36:35.796253,82
B00016866,U000223,P000865,浏览,2026-02-27 21:27:35.796253,451
B00016867,U001750,P001276,浏览,2026-01-21 11:22:35.796253,514
B00016868,U002799,P001692,点击,2026-01-13 02:22:35.796253,319
B00016869,U002476,P000469,加购,2026-01-21 15:23:35.796253,0
B00016870,U003137,P001743,浏览,2026-01-28 07:59:35.796253,235
B00016871,U003326,P001562,点击,2025-12-30 11:30:35.796253,39
B00016872,U000882,P001661,加购,2025-12-21 13:58:35.796253,0
B00016873,U002342,P000526,点击,2025-12-15 06:20:35.796253,161
B00016874,U000221,P001721,浏览,2026-01-28 08:38:35.796253,111
B00016875,U002361,P001679,点击,2026-01-28 18:54:35.796253,135
B00016876,U004678,P001730,浏览,2025-12-06 13:15:35.796253,34
B00016877,U003649,P000016,浏览,2026-03-01 11:56:35.796253,451
B00016878,U000252,P000293,浏览,2026-01-15 15:50:35.796253,418
B00016879,U001788,P000251,收藏,2026-02-08 07:36:35.796253,0
B00016880,U000280,P001803,浏览,2026-01-10 02:40:35.796253,245
B00016881,U004390,P000779,点击,2026-01-22 02:32:35.796253,179
B00016882,U004275,P000161,浏览,2026-02-25 06:32:35.796253,452
B00016883,U002237,P001282,点击,2025-12-20 09:57:35.796253,467
B00016884,U002102,P001569,浏览,2026-02-18 16:04:35.796253,244
B00016885,U003650,P001087,点击,2025-12-13 07:44:35.796253,385
B00016886,U001651,P001923,浏览,2026-01-18 01:59:35.796253,538
B00016887,U002364,P000340,浏览,2026-01-20 12:02:35.796253,299
B00016888,U002231,P000289,浏览,2026-01-29 17:27:35.796253,530
B00016889,U003332,P001818,收藏,2025-12-22 06:32:35.796253,0
B00016890,U000024,P001009,点击,2025-12-10 16:23:35.796253,255
B00016891,U004947,P000802,点击,2025-12-13 18:20:35.796253,162
B00016892,U000256,P001102,点击,2026-02-24 02:56:35.796253,537
B00016893,U001238,P001460,点击,2025-12-17 07:44:35.796253,389
B00016894,U003943,P000861,浏览,2026-01-04 23:33:35.796253,309
B00016895,U003568,P000962,浏览,2026-02-23 06:38:35.796253,426
B00016896,U001064,P000242,浏览,2026-02-19 23:54:35.796253,282
B00016897,U000795,P000968,收藏,2026-01-16 07:54:35.796253,0
B00016898,U001487,P001947,浏览,2026-01-06 12:46:35.796253,132
B00016899,U002484,P001480,浏览,2026-02-09 10:35:35.796253,133
B00016900,U001235,P000839,点击,2026-01-31 04:59:35.796253,403
B00016901,U003986,P001227,点击,2026-03-05 04:05:35.796253,436
B00016902,U002855,P000372,点击,2026-01-22 03:29:35.796253,259
B00016903,U001995,P001255,收藏,2026-01-08 19:22:35.796253,0
B00016904,U002334,P000606,浏览,2026-02-05 01:12:35.796253,33
B00016905,U002292,P000487,浏览,2025-12-22 14:08:35.796253,350
B00016906,U000762,P001201,浏览,2026-02-01 03:25:35.796253,426
B00016907,U004239,P001327,收藏,2025-12-14 12:49:35.796253,0
B00016908,U001785,P000661,浏览,2026-01-03 09:54:35.796253,522
B00016909,U000320,P001941,点击,2025-12-29 05:01:35.796253,230
B00016910,U003993,P001223,收藏,2026-02-06 00:06:35.796253,0
B00016911,U004529,P001236,浏览,2026-01-11 20:13:35.796253,173
B00016912,U003651,P001341,浏览,2025-12-14 23:33:35.796253,542
B00016913,U004218,P001393,浏览,2025-12-06 05:56:35.796253,160
B00016914,U004890,P001779,浏览,2026-01-03 08:14:35.796253,244
B00016915,U002780,P001934,加购,2026-01-24 23:18:35.796253,0
B00016916,U004846,P000916,点击,2025-12-28 01:35:35.796253,230
B00016917,U003616,P001541,浏览,2025-12-26 13:26:35.796253,70
B00016918,U001997,P000159,浏览,2026-02-23 03:12:35.796253,496
B00016919,U001297,P001726,浏览,2025-12-14 12:28:35.796253,488
B00016920,U003246,P001932,浏览,2026-02-25 00:10:35.796253,512
B00016921,U002286,P000568,点击,2025-12-22 23:36:35.796253,241
B00016922,U000110,P001464,点击,2025-12-14 21:43:35.796253,447
B00016923,U000412,P001420,点击,2026-01-23 15:56:35.796253,307
B00016924,U000071,P000194,浏览,2026-02-25 18:12:35.796253,248
B00016925,U003728,P000538,点击,2026-03-03 11:18:35.796253,220
B00016926,U000718,P001092,浏览,2025-12-06 07:19:35.796253,329
B00016927,U002471,P000542,浏览,2026-02-26 17:40:35.796253,271
B00016928,U002289,P001506,收藏,2025-12-15 04:50:35.796253,0
B00016929,U003675,P000997,收藏,2026-01-26 11:59:35.796253,0
B00016930,U000719,P001300,点击,2026-01-17 04:50:35.796253,409
B00016931,U000127,P000706,加购,2026-01-08 09:02:35.796253,0
B00016932,U000426,P001645,收藏,2026-01-23 11:02:35.796253,0
B00016933,U002326,P001443,浏览,2026-02-21 02:28:35.796253,568
B00016934,U002542,P001359,加购,2026-01-11 06:33:35.796253,0
B00016935,U002436,P000819,浏览,2026-02-04 21:07:35.796253,93
B00016936,U002819,P000752,加购,2025-12-29 15:10:35.796253,0
B00016937,U000536,P000270,点击,2026-02-07 18:48:35.796253,489
B00016938,U003534,P001335,浏览,2025-12-28 23:54:35.796253,356
B00016939,U002335,P000932,浏览,2026-02-03 11:01:35.796253,355
B00016940,U002493,P001905,点击,2026-01-25 19:28:35.796253,491
B00016941,U001145,P000821,收藏,2026-02-02 23:22:35.796253,0
B00016942,U001722,P001718,点击,2026-01-23 03:53:35.796253,332
B00016943,U003491,P001014,点击,2026-02-11 16:27:35.796253,573
B00016944,U003871,P000447,浏览,2026-01-17 00:05:35.796253,515
B00016945,U001780,P000734,浏览,2026-02-25 23:27:35.796253,565
B00016946,U003148,P000442,点击,2026-01-28 11:18:35.796253,53
B00016947,U000906,P001179,收藏,2026-01-01 19:40:35.796253,0
B00016948,U002132,P000514,浏览,2026-02-20 10:27:35.796253,395
B00016949,U002924,P000469,浏览,2025-12-06 08:21:35.796253,391
B00016950,U001848,P001908,浏览,2026-02-07 12:32:35.796253,523
B00016951,U000307,P001102,浏览,2026-01-28 03:30:35.796253,391
B00016952,U003517,P001627,收藏,2025-12-30 09:26:35.796253,0
B00016953,U003731,P001493,点击,2026-02-16 06:54:35.796253,392
B00016954,U004433,P001303,浏览,2026-02-26 18:25:35.796253,59
B00016955,U000517,P000675,浏览,2026-02-21 08:22:35.796253,403
B00016956,U000101,P000318,点击,2025-12-14 21:30:35.796253,572
B00016957,U002148,P001136,浏览,2025-12-27 23:34:35.796253,367
B00016958,U002221,P000328,浏览,2026-02-28 10:38:35.796253,31
B00016959,U002830,P000059,浏览,2025-12-15 07:14:35.796253,500
B00016960,U001909,P001996,加购,2026-02-04 13:21:35.796253,0
B00016961,U000028,P001728,浏览,2026-02-07 16:21:35.796253,384
B00016962,U004853,P001884,点击,2025-12-08 09:38:35.796253,403
B00016963,U003337,P000937,点击,2026-02-10 01:42:35.796253,434
B00016964,U002363,P000929,浏览,2026-01-16 16:23:35.796253,219
B00016965,U004134,P000225,浏览,2026-01-18 10:21:35.796253,553
B00016966,U003677,P001673,点击,2026-02-24 00:13:35.796253,406
B00016967,U003225,P000382,浏览,2025-12-14 17:01:35.796253,183
B00016968,U002376,P000335,点击,2025-12-25 01:07:35.796253,236
B00016969,U000048,P001866,浏览,2026-03-01 17:17:35.796253,204
B00016970,U003714,P001329,浏览,2026-02-14 19:15:35.796253,552
B00016971,U000006,P000770,浏览,2026-02-22 13:55:35.796253,570
B00016972,U000770,P000131,浏览,2025-12-13 23:24:35.796253,280
B00016973,U001363,P001687,浏览,2026-01-20 19:08:35.796253,82
B00016974,U003341,P000202,浏览,2026-02-17 02:26:35.796253,51
B00016975,U000817,P000787,浏览,2025-12-10 09:39:35.796253,78
B00016976,U003829,P000745,点击,2025-12-31 11:36:35.796253,483
B00016977,U000008,P000274,浏览,2026-01-30 22:51:35.796253,589
B00016978,U004873,P000675,浏览,2025-12-11 13:04:35.796253,361
B00016979,U004759,P001257,浏览,2026-01-18 17:14:35.796253,553
B00016980,U002533,P001974,浏览,2026-02-27 01:42:35.796253,10
B00016981,U002760,P001019,浏览,2026-02-14 23:23:35.796253,285
B00016982,U000329,P001468,浏览,2026-01-22 12:57:35.796253,383
B00016983,U004496,P000649,浏览,2026-01-04 17:42:35.796253,430
B00016984,U004876,P001247,点击,2026-02-12 14:36:35.796253,433
B00016985,U001913,P001374,浏览,2026-01-23 22:39:35.796253,59
B00016986,U002386,P001253,浏览,2026-01-18 15:36:35.796253,228
B00016987,U003981,P001972,收藏,2026-01-13 20:31:35.796253,0
B00016988,U002467,P000946,浏览,2026-02-05 03:37:35.796253,328
B00016989,U003038,P000012,点击,2026-03-05 14:15:35.796253,441
B00016990,U001195,P001553,加购,2025-12-12 05:40:35.796253,0
B00016991,U000101,P000219,收藏,2025-12-18 18:08:35.796253,0
B00016992,U002462,P000853,收藏,2026-01-18 02:28:35.796253,0
B00016993,U000323,P000305,浏览,2026-02-08 14:35:35.796253,190
B00016994,U004125,P001712,浏览,2025-12-31 07:36:35.796253,202
B00016995,U003650,P001782,浏览,2026-01-17 09:03:35.796253,568
B00016996,U004847,P000539,浏览,2025-12-10 15:24:35.796253,30
B00016997,U003077,P000246,浏览,2026-01-22 11:16:35.796253,162
B00016998,U000607,P001934,浏览,2026-01-13 15:06:35.796253,352
B00016999,U000517,P000183,收藏,2026-01-17 04:03:35.796253,0
B00017000,U001109,P000489,点击,2026-02-25 05:49:35.796253,335
B00017001,U004336,P000630,浏览,2026-02-14 05:22:35.796253,385
B00017002,U000839,P001421,浏览,2026-02-07 03:02:35.796253,497
B00017003,U001122,P000515,点击,2026-01-08 13:05:35.796253,570
B00017004,U003966,P001984,浏览,2026-01-15 04:03:35.796253,93
B00017005,U003342,P000216,浏览,2026-02-28 20:43:35.796253,499
B00017006,U001337,P001248,点击,2026-01-20 00:15:35.796253,297
B00017007,U001260,P001125,加购,2026-01-02 00:25:35.796253,0
B00017008,U003281,P000888,收藏,2026-02-08 06:38:35.796253,0
B00017009,U001862,P001608,浏览,2026-01-06 02:51:35.796253,418
B00017010,U000645,P000355,收藏,2026-02-17 09:58:35.796253,0
B00017011,U002229,P000663,浏览,2026-01-15 22:02:35.796253,202
B00017012,U000597,P001744,浏览,2025-12-09 13:38:35.796253,158
B00017013,U002811,P001892,浏览,2026-01-26 14:09:35.796253,358
B00017014,U004537,P001737,浏览,2026-01-17 22:32:35.796253,124
B00017015,U000468,P001831,加购,2026-01-06 12:38:35.796253,0
B00017016,U000965,P000826,浏览,2026-01-22 08:55:35.796253,290
B00017017,U001638,P000530,浏览,2026-01-14 10:48:35.796253,424
B00017018,U002787,P000625,浏览,2026-01-23 06:00:35.796253,472
B00017019,U002814,P000182,浏览,2025-12-17 01:51:35.796253,321
B00017020,U000227,P000799,点击,2026-03-01 02:13:35.796253,470
B00017021,U002809,P000486,收藏,2026-01-23 04:39:35.796253,0
B00017022,U001305,P000320,收藏,2026-01-14 04:07:35.796253,0
B00017023,U000514,P001834,点击,2026-02-16 17:26:35.796253,61
B00017024,U000212,P001061,收藏,2026-02-12 13:27:35.796253,0
B00017025,U000770,P001135,浏览,2026-02-28 14:23:35.796253,158
B00017026,U003312,P001775,浏览,2026-03-03 21:13:35.796253,213
B00017027,U000431,P000617,点击,2026-02-03 00:34:35.796253,482
B00017028,U003259,P001862,浏览,2025-12-22 18:43:35.796253,377
B00017029,U000260,P000868,点击,2026-03-01 08:44:35.796253,416
B00017030,U001755,P000759,浏览,2025-12-23 06:45:35.796253,115
B00017031,U002398,P000206,收藏,2026-02-20 22:44:35.796253,0
B00017032,U004803,P001536,点击,2026-02-02 09:50:35.796253,46
B00017033,U000046,P001385,浏览,2026-02-03 12:01:35.796253,261
B00017034,U000877,P001368,浏览,2026-02-23 00:47:35.796253,193
B00017035,U002918,P000353,加购,2026-02-22 12:53:35.796253,0
B00017036,U001956,P000883,点击,2026-02-15 20:45:35.796253,289
B00017037,U001601,P001834,点击,2026-02-14 05:13:35.796253,272
B00017038,U002275,P000882,点击,2026-02-20 17:46:35.796253,419
B00017039,U001740,P001565,浏览,2026-02-15 16:28:35.796253,134
B00017040,U003191,P000373,点击,2025-12-25 08:55:35.796253,316
B00017041,U000334,P001478,加购,2026-02-18 14:38:35.796253,0
B00017042,U001531,P001667,收藏,2026-02-17 02:20:35.796253,0
B00017043,U000556,P000146,收藏,2026-01-22 13:30:35.796253,0
B00017044,U002049,P001877,点击,2026-02-15 13:51:35.796253,97
B00017045,U000731,P001949,浏览,2025-12-19 18:28:35.796253,441
B00017046,U004824,P000564,浏览,2026-01-28 15:37:35.796253,515
B00017047,U004034,P001397,收藏,2026-02-14 14:54:35.796253,0
B00017048,U001164,P001066,点击,2026-02-17 00:35:35.796253,283
B00017049,U001300,P001332,加购,2026-03-04 22:32:35.796253,0
B00017050,U004463,P001444,浏览,2026-02-09 18:10:35.796253,595
